'Elapsed time','ECG'
'0:56.648',-0.569
'0:56.649',-0.569
'0:56.649',-0.353
'0:56.650',-0.353
'0:56.650',-0.353
'0:56.651',-0.353
'0:56.651',-0.181
'0:56.652',-0.181
'0:56.652',-0.181
'0:56.653',-0.181
'0:56.653',-0.074
'0:56.654',-0.074
'0:56.654',-0.074
'0:56.655',-0.074
'0:56.655',-0.011
'0:56.656',-0.011
'0:56.656',-0.011
'0:56.657',-0.011
'0:56.657',0.024
'0:56.658',0.024
'0:56.658',0.024
'0:56.659',0.024
'0:56.659',0.031
'0:56.660',0.031
'0:56.660',0.031
'0:56.661',0.031
'0:56.661',0.031
'0:56.662',0.031
'0:56.662',0.031
'0:56.663',0.031
'0:56.663',0.035
'0:56.664',0.035
'0:56.664',0.035
'0:56.665',0.035
'0:56.665',0.046
'0:56.666',0.046
'0:56.666',0.046
'0:56.667',0.046
'0:56.667',0.061
'0:56.668',0.061
'0:56.668',0.061
'0:56.669',0.061
'0:56.669',0.072
'0:56.670',0.072
'0:56.670',0.072
'0:56.671',0.072
'0:56.671',0.077
'0:56.672',0.077
'0:56.672',0.077
'0:56.673',0.077
'0:56.673',0.085
'0:56.674',0.085
'0:56.674',0.085
'0:56.675',0.085
'0:56.675',0.093
'0:56.676',0.093
'0:56.676',0.093
'0:56.677',0.093
'0:56.677',0.096
'0:56.678',0.096
'0:56.678',0.096
'0:56.679',0.096
'0:56.679',0.100
'0:56.680',0.100
'0:56.680',0.100
'0:56.681',0.100
'0:56.681',0.103
'0:56.682',0.103
'0:56.682',0.103
'0:56.683',0.103
'0:56.683',0.105
'0:56.684',0.105
'0:56.684',0.105
'0:56.685',0.105
'0:56.685',0.109
'0:56.686',0.109
'0:56.686',0.109
'0:56.687',0.109
'0:56.688',0.109
'0:56.688',0.109
'0:56.689',0.109
'0:56.689',0.109
'0:56.690',0.112
'0:56.690',0.112
'0:56.691',0.112
'0:56.691',0.112
'0:56.692',0.115
'0:56.692',0.115
'0:56.693',0.115
'0:56.693',0.115
'0:56.694',0.114
'0:56.694',0.114
'0:56.695',0.114
'0:56.695',0.114
'0:56.696',0.114
'0:56.696',0.114
'0:56.697',0.114
'0:56.697',0.114
'0:56.698',0.115
'0:56.698',0.115
'0:56.699',0.115
'0:56.699',0.115
'0:56.700',0.115
'0:56.700',0.115
'0:56.701',0.115
'0:56.701',0.115
'0:56.702',0.115
'0:56.702',0.115
'0:56.703',0.115
'0:56.703',0.115
'0:56.704',0.116
'0:56.704',0.116
'0:56.705',0.116
'0:56.705',0.116
'0:56.706',0.115
'0:56.706',0.115
'0:56.707',0.115
'0:56.707',0.115
'0:56.708',0.116
'0:56.708',0.116
'0:56.709',0.116
'0:56.709',0.116
'0:56.710',0.116
'0:56.710',0.116
'0:56.711',0.116
'0:56.711',0.116
'0:56.712',0.116
'0:56.712',0.116
'0:56.713',0.116
'0:56.713',0.116
'0:56.714',0.115
'0:56.714',0.115
'0:56.715',0.115
'0:56.715',0.115
'0:56.716',0.115
'0:56.716',0.115
'0:56.717',0.115
'0:56.717',0.115
'0:56.718',0.115
'0:56.718',0.115
'0:56.719',0.115
'0:56.719',0.115
'0:56.720',0.116
'0:56.720',0.116
'0:56.721',0.116
'0:56.721',0.116
'0:56.722',0.114
'0:56.722',0.114
'0:56.723',0.114
'0:56.723',0.114
'0:56.724',0.116
'0:56.724',0.116
'0:56.725',0.116
'0:56.725',0.116
'0:56.726',0.116
'0:56.726',0.116
'0:56.727',0.116
'0:56.727',0.116
'0:56.728',0.115
'0:56.728',0.115
'0:56.729',0.115
'0:56.729',0.115
'0:56.730',0.115
'0:56.730',0.115
'0:56.731',0.115
'0:56.731',0.115
'0:56.732',0.114
'0:56.732',0.114
'0:56.733',0.114
'0:56.733',0.114
'0:56.734',0.112
'0:56.734',0.112
'0:56.735',0.112
'0:56.735',0.112
'0:56.736',0.114
'0:56.736',0.114
'0:56.737',0.114
'0:56.737',0.114
'0:56.738',0.112
'0:56.738',0.112
'0:56.739',0.112
'0:56.739',0.112
'0:56.740',0.111
'0:56.740',0.111
'0:56.741',0.111
'0:56.741',0.111
'0:56.742',0.114
'0:56.742',0.114
'0:56.743',0.114
'0:56.743',0.114
'0:56.744',0.114
'0:56.744',0.114
'0:56.745',0.114
'0:56.745',0.114
'0:56.746',0.114
'0:56.746',0.114
'0:56.747',0.114
'0:56.747',0.114
'0:56.748',0.111
'0:56.748',0.111
'0:56.749',0.111
'0:56.749',0.111
'0:56.750',0.112
'0:56.751',0.112
'0:56.751',0.112
'0:56.752',0.112
'0:56.752',0.115
'0:56.753',0.115
'0:56.753',0.115
'0:56.754',0.115
'0:56.754',0.114
'0:56.755',0.114
'0:56.755',0.114
'0:56.756',0.114
'0:56.756',0.115
'0:56.757',0.115
'0:56.757',0.115
'0:56.758',0.115
'0:56.758',0.118
'0:56.759',0.118
'0:56.759',0.118
'0:56.760',0.118
'0:56.760',0.117
'0:56.761',0.117
'0:56.761',0.117
'0:56.762',0.117
'0:56.762',0.117
'0:56.763',0.117
'0:56.763',0.117
'0:56.764',0.117
'0:56.764',0.115
'0:56.765',0.115
'0:56.765',0.115
'0:56.766',0.115
'0:56.766',0.118
'0:56.767',0.118
'0:56.767',0.118
'0:56.768',0.118
'0:56.768',0.120
'0:56.769',0.120
'0:56.769',0.120
'0:56.770',0.120
'0:56.770',0.118
'0:56.771',0.118
'0:56.771',0.118
'0:56.772',0.118
'0:56.772',0.117
'0:56.773',0.117
'0:56.773',0.117
'0:56.774',0.117
'0:56.774',0.118
'0:56.775',0.118
'0:56.775',0.118
'0:56.776',0.118
'0:56.776',0.118
'0:56.777',0.118
'0:56.777',0.118
'0:56.778',0.118
'0:56.778',0.118
'0:56.779',0.118
'0:56.779',0.118
'0:56.780',0.118
'0:56.780',0.118
'0:56.781',0.118
'0:56.781',0.118
'0:56.782',0.118
'0:56.782',0.117
'0:56.783',0.117
'0:56.783',0.117
'0:56.784',0.117
'0:56.784',0.118
'0:56.785',0.118
'0:56.785',0.118
'0:56.786',0.118
'0:56.786',0.118
'0:56.787',0.118
'0:56.787',0.118
'0:56.788',0.118
'0:56.788',0.117
'0:56.789',0.117
'0:56.789',0.117
'0:56.790',0.117
'0:56.790',0.118
'0:56.791',0.118
'0:56.791',0.118
'0:56.792',0.118
'0:56.792',0.118
'0:56.793',0.118
'0:56.793',0.118
'0:56.794',0.118
'0:56.794',0.118
'0:56.795',0.118
'0:56.795',0.118
'0:56.796',0.118
'0:56.796',0.116
'0:56.797',0.116
'0:56.797',0.116
'0:56.798',0.116
'0:56.798',0.117
'0:56.799',0.117
'0:56.799',0.117
'0:56.800',0.117
'0:56.800',0.118
'0:56.801',0.118
'0:56.801',0.118
'0:56.802',0.118
'0:56.802',0.117
'0:56.803',0.117
'0:56.803',0.117
'0:56.804',0.117
'0:56.804',0.116
'0:56.805',0.116
'0:56.805',0.116
'0:56.806',0.116
'0:56.806',0.115
'0:56.807',0.115
'0:56.807',0.115
'0:56.808',0.115
'0:56.808',0.115
'0:56.809',0.115
'0:56.809',0.115
'0:56.810',0.115
'0:56.810',0.111
'0:56.811',0.111
'0:56.811',0.111
'0:56.812',0.111
'0:56.813',0.111
'0:56.813',0.111
'0:56.814',0.111
'0:56.814',0.111
'0:56.815',0.109
'0:56.815',0.109
'0:56.816',0.109
'0:56.816',0.109
'0:56.817',0.107
'0:56.817',0.107
'0:56.818',0.107
'0:56.818',0.107
'0:56.819',0.106
'0:56.819',0.106
'0:56.820',0.106
'0:56.820',0.106
'0:56.821',0.104
'0:56.821',0.104
'0:56.822',0.104
'0:56.822',0.104
'0:56.823',0.101
'0:56.823',0.101
'0:56.824',0.101
'0:56.824',0.101
'0:56.825',0.100
'0:56.825',0.100
'0:56.826',0.100
'0:56.826',0.100
'0:56.827',0.095
'0:56.827',0.095
'0:56.828',0.095
'0:56.828',0.095
'0:56.829',0.092
'0:56.829',0.092
'0:56.830',0.092
'0:56.830',0.092
'0:56.831',0.087
'0:56.831',0.087
'0:56.832',0.087
'0:56.832',0.087
'0:56.833',0.085
'0:56.833',0.085
'0:56.834',0.085
'0:56.834',0.085
'0:56.835',0.081
'0:56.835',0.081
'0:56.836',0.081
'0:56.836',0.081
'0:56.837',0.076
'0:56.837',0.076
'0:56.838',0.076
'0:56.838',0.076
'0:56.839',0.072
'0:56.839',0.072
'0:56.840',0.072
'0:56.840',0.072
'0:56.841',0.068
'0:56.841',0.068
'0:56.842',0.068
'0:56.842',0.068
'0:56.843',0.063
'0:56.843',0.063
'0:56.844',0.063
'0:56.844',0.063
'0:56.845',0.061
'0:56.845',0.061
'0:56.846',0.061
'0:56.846',0.061
'0:56.847',0.055
'0:56.847',0.055
'0:56.848',0.055
'0:56.848',0.055
'0:56.849',0.049
'0:56.849',0.049
'0:56.850',0.049
'0:56.850',0.049
'0:56.851',0.044
'0:56.851',0.044
'0:56.852',0.044
'0:56.852',0.044
'0:56.853',0.039
'0:56.853',0.039
'0:56.854',0.039
'0:56.854',0.039
'0:56.855',0.032
'0:56.855',0.032
'0:56.856',0.032
'0:56.856',0.032
'0:56.857',0.027
'0:56.857',0.027
'0:56.858',0.027
'0:56.858',0.027
'0:56.859',0.023
'0:56.859',0.023
'0:56.860',0.023
'0:56.860',0.023
'0:56.861',0.017
'0:56.861',0.017
'0:56.862',0.017
'0:56.862',0.017
'0:56.863',0.012
'0:56.863',0.012
'0:56.864',0.012
'0:56.864',0.012
'0:56.865',0.013
'0:56.865',0.013
'0:56.866',0.013
'0:56.866',0.013
'0:56.867',0.013
'0:56.867',0.013
'0:56.868',0.013
'0:56.868',0.013
'0:56.869',0.013
'0:56.869',0.013
'0:56.870',0.013
'0:56.870',0.013
'0:56.871',0.017
'0:56.871',0.017
'0:56.872',0.017
'0:56.872',0.017
'0:56.873',0.022
'0:56.873',0.022
'0:56.874',0.022
'0:56.874',0.022
'0:56.875',0.027
'0:56.876',0.027
'0:56.876',0.027
'0:56.877',0.027
'0:56.877',0.032
'0:56.878',0.032
'0:56.878',0.032
'0:56.879',0.032
'0:56.879',0.037
'0:56.880',0.037
'0:56.880',0.037
'0:56.881',0.037
'0:56.881',0.042
'0:56.882',0.042
'0:56.882',0.042
'0:56.883',0.042
'0:56.883',0.045
'0:56.884',0.045
'0:56.884',0.045
'0:56.885',0.045
'0:56.885',0.050
'0:56.886',0.050
'0:56.886',0.050
'0:56.887',0.050
'0:56.887',0.056
'0:56.888',0.056
'0:56.888',0.056
'0:56.889',0.056
'0:56.889',0.060
'0:56.890',0.060
'0:56.890',0.060
'0:56.891',0.060
'0:56.891',0.065
'0:56.892',0.065
'0:56.892',0.065
'0:56.893',0.065
'0:56.893',0.066
'0:56.894',0.066
'0:56.894',0.066
'0:56.895',0.066
'0:56.895',0.070
'0:56.896',0.070
'0:56.896',0.070
'0:56.897',0.070
'0:56.897',0.071
'0:56.898',0.071
'0:56.898',0.071
'0:56.899',0.071
'0:56.899',0.074
'0:56.900',0.074
'0:56.900',0.074
'0:56.901',0.074
'0:56.901',0.077
'0:56.902',0.077
'0:56.902',0.077
'0:56.903',0.077
'0:56.903',0.081
'0:56.904',0.081
'0:56.904',0.081
'0:56.905',0.081
'0:56.905',0.082
'0:56.906',0.082
'0:56.906',0.082
'0:56.907',0.082
'0:56.907',0.084
'0:56.908',0.084
'0:56.908',0.084
'0:56.909',0.084
'0:56.909',0.084
'0:56.910',0.084
'0:56.910',0.084
'0:56.911',0.084
'0:56.911',0.087
'0:56.912',0.087
'0:56.912',0.087
'0:56.913',0.087
'0:56.913',0.087
'0:56.914',0.087
'0:56.914',0.087
'0:56.915',0.087
'0:56.915',0.089
'0:56.916',0.089
'0:56.916',0.089
'0:56.917',0.089
'0:56.917',0.087
'0:56.918',0.087
'0:56.918',0.087
'0:56.919',0.087
'0:56.919',0.089
'0:56.920',0.089
'0:56.920',0.089
'0:56.921',0.089
'0:56.921',0.089
'0:56.922',0.089
'0:56.922',0.089
'0:56.923',0.089
'0:56.923',0.088
'0:56.924',0.088
'0:56.924',0.088
'0:56.925',0.088
'0:56.925',0.090
'0:56.926',0.090
'0:56.926',0.090
'0:56.927',0.090
'0:56.927',0.089
'0:56.928',0.089
'0:56.928',0.089
'0:56.929',0.089
'0:56.929',0.089
'0:56.930',0.089
'0:56.930',0.089
'0:56.931',0.089
'0:56.931',0.089
'0:56.932',0.089
'0:56.932',0.089
'0:56.933',0.089
'0:56.933',0.088
'0:56.934',0.088
'0:56.934',0.088
'0:56.935',0.088
'0:56.935',0.088
'0:56.936',0.088
'0:56.936',0.088
'0:56.937',0.088
'0:56.938',0.087
'0:56.938',0.087
'0:56.939',0.087
'0:56.939',0.087
'0:56.940',0.087
'0:56.940',0.087
'0:56.941',0.087
'0:56.941',0.087
'0:56.942',0.090
'0:56.942',0.090
'0:56.943',0.090
'0:56.943',0.090
'0:56.944',0.089
'0:56.944',0.089
'0:56.945',0.089
'0:56.945',0.089
'0:56.946',0.089
'0:56.946',0.089
'0:56.947',0.089
'0:56.947',0.089
'0:56.948',0.089
'0:56.948',0.089
'0:56.949',0.089
'0:56.949',0.089
'0:56.950',0.090
'0:56.950',0.090
'0:56.951',0.090
'0:56.951',0.090
'0:56.952',0.089
'0:56.952',0.089
'0:56.953',0.089
'0:56.953',0.089
'0:56.954',0.089
'0:56.954',0.089
'0:56.955',0.089
'0:56.955',0.089
'0:56.956',0.088
'0:56.956',0.088
'0:56.957',0.088
'0:56.957',0.088
'0:56.958',0.089
'0:56.958',0.089
'0:56.959',0.089
'0:56.959',0.089
'0:56.960',0.090
'0:56.960',0.090
'0:56.961',0.090
'0:56.961',0.090
'0:56.962',0.089
'0:56.962',0.089
'0:56.963',0.089
'0:56.963',0.089
'0:56.964',0.089
'0:56.964',0.089
'0:56.965',0.089
'0:56.965',0.089
'0:56.966',0.092
'0:56.966',0.092
'0:56.967',0.092
'0:56.967',0.092
'0:56.968',0.090
'0:56.968',0.090
'0:56.969',0.090
'0:56.969',0.090
'0:56.970',0.092
'0:56.970',0.092
'0:56.971',0.092
'0:56.971',0.092
'0:56.972',0.090
'0:56.972',0.090
'0:56.973',0.090
'0:56.973',0.090
'0:56.974',0.090
'0:56.974',0.090
'0:56.975',0.090
'0:56.975',0.090
'0:56.976',0.092
'0:56.976',0.092
'0:56.977',0.092
'0:56.977',0.092
'0:56.978',0.088
'0:56.978',0.088
'0:56.979',0.088
'0:56.979',0.088
'0:56.980',0.092
'0:56.980',0.092
'0:56.981',0.092
'0:56.981',0.092
'0:56.982',0.090
'0:56.982',0.090
'0:56.983',0.090
'0:56.983',0.090
'0:56.984',0.092
'0:56.984',0.092
'0:56.985',0.092
'0:56.985',0.092
'0:56.986',0.092
'0:56.986',0.092
'0:56.987',0.092
'0:56.987',0.092
'0:56.988',0.090
'0:56.988',0.090
'0:56.989',0.090
'0:56.989',0.090
'0:56.990',0.088
'0:56.990',0.088
'0:56.991',0.088
'0:56.991',0.088
'0:56.992',0.093
'0:56.992',0.093
'0:56.993',0.093
'0:56.993',0.093
'0:56.994',0.090
'0:56.994',0.090
'0:56.995',0.090
'0:56.995',0.090
'0:56.996',0.090
'0:56.996',0.090
'0:56.997',0.090
'0:56.997',0.090
'0:56.998',0.090
'0:56.998',0.090
'0:56.999',0.090
'0:56.999',0.090
'0:57.000',0.090
'0:57.001',0.090
'0:57.001',0.090
'0:57.002',0.090
'0:57.002',0.089
'0:57.003',0.089
'0:57.003',0.089
'0:57.004',0.089
'0:57.004',0.088
'0:57.005',0.088
'0:57.005',0.088
'0:57.006',0.088
'0:57.006',0.088
'0:57.007',0.088
'0:57.007',0.088
'0:57.008',0.088
'0:57.008',0.088
'0:57.009',0.088
'0:57.009',0.088
'0:57.010',0.088
'0:57.010',0.089
'0:57.011',0.089
'0:57.011',0.089
'0:57.012',0.089
'0:57.012',0.088
'0:57.013',0.088
'0:57.013',0.088
'0:57.014',0.088
'0:57.014',0.087
'0:57.015',0.087
'0:57.015',0.087
'0:57.016',0.087
'0:57.016',0.090
'0:57.017',0.090
'0:57.017',0.090
'0:57.018',0.090
'0:57.018',0.090
'0:57.019',0.090
'0:57.019',0.090
'0:57.020',0.090
'0:57.020',0.092
'0:57.021',0.092
'0:57.021',0.092
'0:57.022',0.092
'0:57.022',0.089
'0:57.023',0.089
'0:57.023',0.089
'0:57.024',0.089
'0:57.024',0.089
'0:57.025',0.089
'0:57.025',0.089
'0:57.026',0.089
'0:57.026',0.089
'0:57.027',0.089
'0:57.027',0.089
'0:57.028',0.089
'0:57.028',0.087
'0:57.029',0.087
'0:57.029',0.087
'0:57.030',0.087
'0:57.030',0.087
'0:57.031',0.087
'0:57.031',0.087
'0:57.032',0.087
'0:57.032',0.087
'0:57.033',0.087
'0:57.033',0.087
'0:57.034',0.087
'0:57.034',0.087
'0:57.035',0.087
'0:57.035',0.087
'0:57.036',0.087
'0:57.036',0.087
'0:57.037',0.087
'0:57.037',0.087
'0:57.038',0.087
'0:57.038',0.087
'0:57.039',0.087
'0:57.039',0.087
'0:57.040',0.087
'0:57.040',0.087
'0:57.041',0.087
'0:57.041',0.087
'0:57.042',0.087
'0:57.042',0.087
'0:57.043',0.087
'0:57.043',0.087
'0:57.044',0.087
'0:57.044',0.087
'0:57.045',0.087
'0:57.045',0.087
'0:57.046',0.087
'0:57.046',0.085
'0:57.047',0.085
'0:57.047',0.085
'0:57.048',0.085
'0:57.048',0.084
'0:57.049',0.084
'0:57.049',0.084
'0:57.050',0.084
'0:57.050',0.084
'0:57.051',0.084
'0:57.051',0.084
'0:57.052',0.084
'0:57.052',0.084
'0:57.053',0.084
'0:57.053',0.084
'0:57.054',0.084
'0:57.054',0.081
'0:57.055',0.081
'0:57.055',0.081
'0:57.056',0.081
'0:57.056',0.082
'0:57.057',0.082
'0:57.057',0.082
'0:57.058',0.082
'0:57.058',0.083
'0:57.059',0.083
'0:57.059',0.083
'0:57.060',0.083
'0:57.060',0.082
'0:57.061',0.082
'0:57.061',0.082
'0:57.062',0.082
'0:57.063',0.083
'0:57.063',0.083
'0:57.064',0.083
'0:57.064',0.083
'0:57.065',0.082
'0:57.065',0.082
'0:57.066',0.082
'0:57.066',0.082
'0:57.067',0.082
'0:57.067',0.082
'0:57.068',0.082
'0:57.068',0.082
'0:57.069',0.082
'0:57.069',0.082
'0:57.070',0.082
'0:57.070',0.082
'0:57.071',0.079
'0:57.071',0.079
'0:57.072',0.079
'0:57.072',0.079
'0:57.073',0.081
'0:57.073',0.081
'0:57.074',0.081
'0:57.074',0.081
'0:57.075',0.083
'0:57.075',0.083
'0:57.076',0.083
'0:57.076',0.083
'0:57.077',0.078
'0:57.077',0.078
'0:57.078',0.078
'0:57.078',0.078
'0:57.079',0.079
'0:57.079',0.079
'0:57.080',0.079
'0:57.080',0.079
'0:57.081',0.077
'0:57.081',0.077
'0:57.082',0.077
'0:57.082',0.077
'0:57.083',0.077
'0:57.083',0.077
'0:57.084',0.077
'0:57.084',0.077
'0:57.085',0.077
'0:57.085',0.077
'0:57.086',0.077
'0:57.086',0.077
'0:57.087',0.077
'0:57.087',0.077
'0:57.088',0.077
'0:57.088',0.077
'0:57.089',0.076
'0:57.089',0.076
'0:57.090',0.076
'0:57.090',0.076
'0:57.091',0.079
'0:57.091',0.079
'0:57.092',0.079
'0:57.092',0.079
'0:57.093',0.078
'0:57.093',0.078
'0:57.094',0.078
'0:57.094',0.078
'0:57.095',0.078
'0:57.095',0.078
'0:57.096',0.078
'0:57.096',0.078
'0:57.097',0.078
'0:57.097',0.078
'0:57.098',0.078
'0:57.098',0.078
'0:57.099',0.079
'0:57.099',0.079
'0:57.100',0.079
'0:57.100',0.079
'0:57.101',0.079
'0:57.101',0.079
'0:57.102',0.079
'0:57.102',0.079
'0:57.103',0.077
'0:57.103',0.077
'0:57.104',0.077
'0:57.104',0.077
'0:57.105',0.076
'0:57.105',0.076
'0:57.106',0.076
'0:57.106',0.076
'0:57.107',0.077
'0:57.107',0.077
'0:57.108',0.077
'0:57.108',0.077
'0:57.109',0.078
'0:57.109',0.078
'0:57.110',0.078
'0:57.110',0.078
'0:57.111',0.076
'0:57.111',0.076
'0:57.112',0.076
'0:57.112',0.076
'0:57.113',0.074
'0:57.113',0.074
'0:57.114',0.074
'0:57.114',0.074
'0:57.115',0.077
'0:57.115',0.077
'0:57.116',0.077
'0:57.116',0.077
'0:57.117',0.076
'0:57.117',0.076
'0:57.118',0.076
'0:57.118',0.076
'0:57.119',0.076
'0:57.119',0.076
'0:57.120',0.076
'0:57.120',0.076
'0:57.121',0.073
'0:57.121',0.073
'0:57.122',0.073
'0:57.122',0.073
'0:57.123',0.073
'0:57.123',0.073
'0:57.124',0.073
'0:57.124',0.073
'0:57.125',0.074
'0:57.126',0.074
'0:57.126',0.074
'0:57.127',0.074
'0:57.127',0.073
'0:57.128',0.073
'0:57.128',0.073
'0:57.129',0.073
'0:57.129',0.074
'0:57.130',0.074
'0:57.130',0.074
'0:57.131',0.074
'0:57.131',0.074
'0:57.132',0.074
'0:57.132',0.074
'0:57.133',0.074
'0:57.133',0.077
'0:57.134',0.077
'0:57.134',0.077
'0:57.135',0.077
'0:57.135',0.079
'0:57.136',0.079
'0:57.136',0.079
'0:57.137',0.079
'0:57.137',0.076
'0:57.138',0.076
'0:57.138',0.076
'0:57.139',0.076
'0:57.139',0.076
'0:57.140',0.076
'0:57.140',0.076
'0:57.141',0.076
'0:57.141',0.081
'0:57.142',0.081
'0:57.142',0.081
'0:57.143',0.081
'0:57.143',0.082
'0:57.144',0.082
'0:57.144',0.082
'0:57.145',0.082
'0:57.145',0.085
'0:57.146',0.085
'0:57.146',0.085
'0:57.147',0.085
'0:57.147',0.087
'0:57.148',0.087
'0:57.148',0.087
'0:57.149',0.087
'0:57.149',0.087
'0:57.150',0.087
'0:57.150',0.087
'0:57.151',0.087
'0:57.151',0.084
'0:57.152',0.084
'0:57.152',0.084
'0:57.153',0.084
'0:57.153',0.083
'0:57.154',0.083
'0:57.154',0.083
'0:57.155',0.083
'0:57.155',0.082
'0:57.156',0.082
'0:57.156',0.082
'0:57.157',0.082
'0:57.157',0.084
'0:57.158',0.084
'0:57.158',0.084
'0:57.159',0.084
'0:57.159',0.088
'0:57.160',0.088
'0:57.160',0.088
'0:57.161',0.088
'0:57.161',0.084
'0:57.162',0.084
'0:57.162',0.084
'0:57.163',0.084
'0:57.163',0.083
'0:57.164',0.083
'0:57.164',0.083
'0:57.165',0.083
'0:57.165',0.073
'0:57.166',0.073
'0:57.166',0.073
'0:57.167',0.073
'0:57.167',0.066
'0:57.168',0.066
'0:57.168',0.066
'0:57.169',0.066
'0:57.169',0.060
'0:57.170',0.060
'0:57.170',0.060
'0:57.171',0.060
'0:57.171',0.056
'0:57.172',0.056
'0:57.172',0.056
'0:57.173',0.056
'0:57.173',0.056
'0:57.174',0.056
'0:57.174',0.056
'0:57.175',0.056
'0:57.175',0.063
'0:57.176',0.063
'0:57.176',0.063
'0:57.177',0.063
'0:57.177',0.059
'0:57.178',0.059
'0:57.178',0.059
'0:57.179',0.059
'0:57.179',0.057
'0:57.180',0.057
'0:57.180',0.057
'0:57.181',0.057
'0:57.181',0.059
'0:57.182',0.059
'0:57.182',0.059
'0:57.183',0.059
'0:57.183',0.057
'0:57.184',0.057
'0:57.184',0.057
'0:57.185',0.057
'0:57.185',0.060
'0:57.186',0.060
'0:57.186',0.060
'0:57.187',0.060
'0:57.188',0.060
'0:57.188',0.060
'0:57.189',0.060
'0:57.189',0.060
'0:57.190',0.061
'0:57.190',0.061
'0:57.191',0.061
'0:57.191',0.061
'0:57.192',0.062
'0:57.192',0.062
'0:57.193',0.062
'0:57.193',0.062
'0:57.194',0.061
'0:57.194',0.061
'0:57.195',0.061
'0:57.195',0.061
'0:57.196',0.061
'0:57.196',0.061
'0:57.197',0.061
'0:57.197',0.061
'0:57.198',0.059
'0:57.198',0.059
'0:57.199',0.059
'0:57.199',0.059
'0:57.200',0.062
'0:57.200',0.062
'0:57.201',0.062
'0:57.201',0.062
'0:57.202',0.062
'0:57.202',0.062
'0:57.203',0.062
'0:57.203',0.062
'0:57.204',0.067
'0:57.204',0.067
'0:57.205',0.067
'0:57.205',0.067
'0:57.206',0.071
'0:57.206',0.071
'0:57.207',0.071
'0:57.207',0.071
'0:57.208',0.074
'0:57.208',0.074
'0:57.209',0.074
'0:57.209',0.074
'0:57.210',0.074
'0:57.210',0.074
'0:57.211',0.074
'0:57.211',0.074
'0:57.212',0.074
'0:57.212',0.074
'0:57.213',0.074
'0:57.213',0.074
'0:57.214',0.073
'0:57.214',0.073
'0:57.215',0.073
'0:57.215',0.073
'0:57.216',0.074
'0:57.216',0.074
'0:57.217',0.074
'0:57.217',0.074
'0:57.218',0.076
'0:57.218',0.076
'0:57.219',0.076
'0:57.219',0.076
'0:57.220',0.074
'0:57.220',0.074
'0:57.221',0.074
'0:57.221',0.074
'0:57.222',0.073
'0:57.222',0.073
'0:57.223',0.073
'0:57.223',0.073
'0:57.224',0.074
'0:57.224',0.074
'0:57.225',0.074
'0:57.225',0.074
'0:57.226',0.076
'0:57.226',0.076
'0:57.227',0.076
'0:57.227',0.076
'0:57.228',0.074
'0:57.228',0.074
'0:57.229',0.074
'0:57.229',0.074
'0:57.230',0.073
'0:57.230',0.073
'0:57.231',0.073
'0:57.231',0.073
'0:57.232',0.073
'0:57.232',0.073
'0:57.233',0.073
'0:57.233',0.073
'0:57.234',0.073
'0:57.234',0.073
'0:57.235',0.073
'0:57.235',0.073
'0:57.236',0.074
'0:57.236',0.074
'0:57.237',0.074
'0:57.237',0.074
'0:57.238',0.072
'0:57.238',0.072
'0:57.239',0.072
'0:57.239',0.072
'0:57.240',0.073
'0:57.240',0.073
'0:57.241',0.073
'0:57.241',0.073
'0:57.242',0.072
'0:57.242',0.072
'0:57.243',0.072
'0:57.243',0.072
'0:57.244',0.074
'0:57.244',0.074
'0:57.245',0.074
'0:57.245',0.074
'0:57.246',0.073
'0:57.246',0.073
'0:57.247',0.073
'0:57.247',0.073
'0:57.248',0.072
'0:57.248',0.072
'0:57.249',0.072
'0:57.249',0.072
'0:57.250',0.072
'0:57.251',0.072
'0:57.251',0.072
'0:57.252',0.072
'0:57.252',0.072
'0:57.253',0.072
'0:57.253',0.072
'0:57.254',0.072
'0:57.254',0.071
'0:57.255',0.071
'0:57.255',0.071
'0:57.256',0.071
'0:57.256',0.071
'0:57.257',0.071
'0:57.257',0.071
'0:57.258',0.071
'0:57.258',0.072
'0:57.259',0.072
'0:57.259',0.072
'0:57.260',0.072
'0:57.260',0.070
'0:57.261',0.070
'0:57.261',0.070
'0:57.262',0.070
'0:57.262',0.071
'0:57.263',0.071
'0:57.263',0.071
'0:57.264',0.071
'0:57.264',0.072
'0:57.265',0.072
'0:57.265',0.072
'0:57.266',0.072
'0:57.266',0.077
'0:57.267',0.077
'0:57.267',0.077
'0:57.268',0.077
'0:57.268',0.087
'0:57.269',0.087
'0:57.269',0.087
'0:57.270',0.087
'0:57.270',0.095
'0:57.271',0.095
'0:57.271',0.095
'0:57.272',0.095
'0:57.272',0.118
'0:57.273',0.118
'0:57.273',0.118
'0:57.274',0.118
'0:57.274',0.139
'0:57.275',0.139
'0:57.275',0.139
'0:57.276',0.139
'0:57.276',0.170
'0:57.277',0.170
'0:57.277',0.170
'0:57.278',0.170
'0:57.278',0.184
'0:57.279',0.184
'0:57.279',0.184
'0:57.280',0.184
'0:57.280',0.188
'0:57.281',0.188
'0:57.281',0.188
'0:57.282',0.188
'0:57.282',0.195
'0:57.283',0.195
'0:57.283',0.195
'0:57.284',0.195
'0:57.284',0.189
'0:57.285',0.189
'0:57.285',0.189
'0:57.286',0.189
'0:57.286',0.147
'0:57.287',0.147
'0:57.287',0.147
