'Elapsed time','ii'
'0:31.727',0.049
'0:31.728',0.060
'0:31.729',0.066
'0:31.730',0.056
'0:31.731',0.054
'0:31.732',0.064
'0:31.733',0.074
'0:31.734',0.080
'0:31.735',0.077
'0:31.736',0.065
'0:31.737',0.051
'0:31.738',0.066
'0:31.739',0.075
'0:31.740',0.065
'0:31.741',0.091
'0:31.742',0.106
'0:31.743',0.087
'0:31.744',0.082
'0:31.745',0.053
'0:31.746',0.067
'0:31.747',0.103
'0:31.748',0.110
'0:31.749',0.084
'0:31.750',0.033
'0:31.751',0.045
'0:31.752',0.073
'0:31.753',0.076
'0:31.754',0.070
'0:31.755',0.070
'0:31.756',0.075
'0:31.757',0.074
'0:31.758',0.075
'0:31.759',0.076
'0:31.760',0.077
'0:31.761',0.075
'0:31.762',0.080
'0:31.763',0.081
'0:31.764',0.080
'0:31.765',0.075
'0:31.766',0.072
'0:31.767',0.077
'0:31.768',0.082
'0:31.769',0.084
'0:31.770',0.085
'0:31.771',0.085
'0:31.772',0.085
'0:31.773',0.086
'0:31.774',0.086
'0:31.775',0.086
'0:31.776',0.087
'0:31.777',0.086
'0:31.778',0.084
'0:31.779',0.087
'0:31.780',0.088
'0:31.781',0.093
'0:31.782',0.084
'0:31.783',0.077
'0:31.784',0.084
'0:31.785',0.082
'0:31.786',0.083
'0:31.787',0.081
'0:31.788',0.085
'0:31.789',0.089
'0:31.790',0.084
'0:31.791',0.098
'0:31.792',0.105
'0:31.793',0.080
'0:31.794',0.076
'0:31.795',0.087
'0:31.796',0.088
'0:31.797',0.086
'0:31.798',0.084
'0:31.799',0.083
'0:31.800',0.082
'0:31.801',0.097
'0:31.802',0.086
'0:31.803',0.073
'0:31.804',0.080
'0:31.805',0.069
'0:31.806',0.070
'0:31.807',0.074
'0:31.808',0.081
'0:31.809',0.084
'0:31.810',0.084
'0:31.811',0.088
'0:31.812',0.082
'0:31.813',0.107
'0:31.814',0.108
'0:31.815',0.084
'0:31.816',0.086
'0:31.817',0.083
'0:31.818',0.082
'0:31.819',0.084
'0:31.820',0.087
'0:31.821',0.088
'0:31.822',0.082
'0:31.823',0.081
'0:31.824',0.083
'0:31.825',0.093
'0:31.826',0.098
'0:31.827',0.086
'0:31.828',0.106
'0:31.829',0.111
'0:31.830',0.084
'0:31.831',0.100
'0:31.832',0.123
'0:31.833',0.115
'0:31.834',0.098
'0:31.835',0.083
'0:31.836',0.090
'0:31.837',0.102
'0:31.838',0.098
'0:31.839',0.098
'0:31.840',0.108
'0:31.841',0.118
'0:31.842',0.117
'0:31.843',0.133
'0:31.844',0.136
'0:31.845',0.086
'0:31.846',0.070
'0:31.847',0.086
'0:31.848',0.082
'0:31.849',0.093
'0:31.850',0.118
'0:31.851',0.128
'0:31.852',0.128
'0:31.853',0.122
'0:31.854',0.114
'0:31.855',0.115
'0:31.856',0.118
'0:31.857',0.121
'0:31.858',0.121
'0:31.859',0.124
'0:31.860',0.128
'0:31.861',0.124
'0:31.862',0.122
'0:31.863',0.123
'0:31.864',0.125
'0:31.865',0.122
'0:31.866',0.123
'0:31.867',0.122
'0:31.868',0.123
'0:31.869',0.127
'0:31.870',0.121
'0:31.871',0.137
'0:31.872',0.127
'0:31.873',0.145
'0:31.874',0.166
'0:31.875',0.129
'0:31.876',0.136
'0:31.877',0.152
'0:31.878',0.130
'0:31.879',0.130
'0:31.880',0.137
'0:31.881',0.144
'0:31.882',0.172
'0:31.883',0.157
'0:31.884',0.136
'0:31.885',0.126
'0:31.886',0.118
'0:31.887',0.127
'0:31.888',0.141
'0:31.889',0.148
'0:31.890',0.154
'0:31.891',0.151
'0:31.892',0.148
'0:31.893',0.164
'0:31.894',0.159
'0:31.895',0.153
'0:31.896',0.151
'0:31.897',0.157
'0:31.898',0.149
'0:31.899',0.139
'0:31.900',0.145
'0:31.901',0.142
'0:31.902',0.151
'0:31.903',0.152
'0:31.904',0.144
'0:31.905',0.134
'0:31.906',0.135
'0:31.907',0.143
'0:31.908',0.142
'0:31.909',0.147
'0:31.910',0.149
'0:31.911',0.152
'0:31.912',0.151
'0:31.913',0.143
'0:31.914',0.148
'0:31.915',0.161
'0:31.916',0.161
'0:31.917',0.164
'0:31.918',0.164
'0:31.919',0.151
'0:31.920',0.146
'0:31.921',0.144
'0:31.922',0.146
'0:31.923',0.149
'0:31.924',0.153
'0:31.925',0.155
'0:31.926',0.159
'0:31.927',0.163
'0:31.928',0.161
'0:31.929',0.165
'0:31.930',0.186
'0:31.931',0.208
'0:31.932',0.209
'0:31.933',0.209
'0:31.934',0.199
'0:31.935',0.195
'0:31.936',0.209
'0:31.937',0.215
'0:31.938',0.201
'0:31.939',0.199
'0:31.940',0.212
'0:31.941',0.215
'0:31.942',0.218
'0:31.943',0.226
'0:31.944',0.236
'0:31.945',0.242
'0:31.946',0.243
'0:31.947',0.249
'0:31.948',0.266
'0:31.949',0.270
'0:31.950',0.261
'0:31.951',0.247
'0:31.952',0.244
'0:31.953',0.252
'0:31.954',0.269
'0:31.955',0.283
'0:31.956',0.279
'0:31.957',0.302
'0:31.958',0.298
'0:31.959',0.274
'0:31.960',0.280
'0:31.961',0.288
'0:31.962',0.290
'0:31.963',0.280
'0:31.964',0.280
'0:31.965',0.286
'0:31.966',0.306
'0:31.967',0.314
'0:31.968',0.289
'0:31.969',0.290
'0:31.970',0.274
'0:31.971',0.275
'0:31.972',0.308
'0:31.973',0.303
'0:31.974',0.306
'0:31.975',0.314
'0:31.976',0.288
'0:31.977',0.275
'0:31.978',0.284
'0:31.979',0.284
'0:31.980',0.289
'0:31.981',0.294
'0:31.982',0.290
'0:31.983',0.293
'0:31.984',0.294
'0:31.985',0.288
'0:31.986',0.296
'0:31.987',0.296
'0:31.988',0.287
'0:31.989',0.293
'0:31.990',0.292
'0:31.991',0.297
'0:31.992',0.305
'0:31.993',0.308
'0:31.994',0.307
'0:31.995',0.305
'0:31.996',0.301
'0:31.997',0.297
'0:31.998',0.297
'0:31.999',0.282
'0:32.000',0.275
'0:32.001',0.277
'0:32.002',0.274
'0:32.003',0.258
'0:32.004',0.265
'0:32.005',0.266
'0:32.006',0.266
'0:32.007',0.274
'0:32.008',0.257
'0:32.009',0.271
'0:32.010',0.297
'0:32.011',0.296
'0:32.012',0.266
'0:32.013',0.254
'0:32.014',0.222
'0:32.015',0.214
'0:32.016',0.220
'0:32.017',0.183
'0:32.018',0.190
'0:32.019',0.195
'0:32.020',0.193
'0:32.021',0.212
'0:32.022',0.213
'0:32.023',0.168
'0:32.024',0.172
'0:32.025',0.172
'0:32.026',0.153
'0:32.027',0.168
'0:32.028',0.162
'0:32.029',0.155
'0:32.030',0.150
'0:32.031',0.154
'0:32.032',0.161
'0:32.033',0.163
'0:32.034',0.163
'0:32.035',0.167
'0:32.036',0.163
'0:32.037',0.149
'0:32.038',0.151
'0:32.039',0.149
'0:32.040',0.146
'0:32.041',0.148
'0:32.042',0.147
'0:32.043',0.143
'0:32.044',0.140
'0:32.045',0.140
'0:32.046',0.141
'0:32.047',0.144
'0:32.048',0.148
'0:32.049',0.149
'0:32.050',0.146
'0:32.051',0.144
'0:32.052',0.143
'0:32.053',0.142
'0:32.054',0.146
'0:32.055',0.146
'0:32.056',0.140
'0:32.057',0.139
'0:32.058',0.139
'0:32.059',0.139
'0:32.060',0.140
'0:32.061',0.140
'0:32.062',0.138
'0:32.063',0.141
'0:32.064',0.139
'0:32.065',0.137
'0:32.066',0.138
'0:32.067',0.128
'0:32.068',0.141
'0:32.069',0.143
'0:32.070',0.139
'0:32.071',0.154
'0:32.072',0.163
'0:32.073',0.168
'0:32.074',0.174
'0:32.075',0.158
'0:32.076',0.117
'0:32.077',0.120
'0:32.078',0.140
'0:32.079',0.155
'0:32.080',0.158
'0:32.081',0.126
'0:32.082',0.112
'0:32.083',0.117
'0:32.084',0.119
'0:32.085',0.113
'0:32.086',0.103
'0:32.087',0.092
'0:32.088',0.075
'0:32.089',0.056
'0:32.090',0.032
'0:32.091',0.006
'0:32.092',-0.011
'0:32.093',-0.025
'0:32.094',-0.041
'0:32.095',-0.051
'0:32.096',-0.062
'0:32.097',-0.074
'0:32.098',-0.089
'0:32.099',-0.106
'0:32.100',-0.116
'0:32.101',-0.118
'0:32.102',-0.127
'0:32.103',-0.140
'0:32.104',-0.135
'0:32.105',-0.133
'0:32.106',-0.131
'0:32.107',-0.126
'0:32.108',-0.130
'0:32.109',-0.126
'0:32.110',-0.120
'0:32.111',-0.113
'0:32.112',-0.102
'0:32.113',-0.085
'0:32.114',-0.071
'0:32.115',-0.051
'0:32.116',-0.029
'0:32.117',-0.033
'0:32.118',-0.027
'0:32.119',-0.011
'0:32.120',0.009
'0:32.121',0.028
'0:32.122',0.042
'0:32.123',0.068
'0:32.124',0.081
'0:32.125',0.083
'0:32.126',0.083
'0:32.127',0.075
'0:32.128',0.067
'0:32.129',0.058
'0:32.130',0.046
'0:32.131',0.008
'0:32.132',-0.038
'0:32.133',-0.069
'0:32.134',-0.103
'0:32.135',-0.118
'0:32.136',-0.136
'0:32.137',-0.161
'0:32.138',-0.189
'0:32.139',-0.221
'0:32.140',-0.240
'0:32.141',-0.285
'0:32.142',-0.328
'0:32.143',-0.344
'0:32.144',-0.348
'0:32.145',-0.360
'0:32.146',-0.360
'0:32.147',-0.347
'0:32.148',-0.327
'0:32.149',-0.295
'0:32.150',-0.266
'0:32.151',-0.270
'0:32.152',-0.297
'0:32.153',-0.269
'0:32.154',-0.268
'0:32.155',-0.262
'0:32.156',-0.204
'0:32.157',-0.179
'0:32.158',-0.142
'0:32.159',-0.119
'0:32.160',-0.145
'0:32.161',-0.162
'0:32.162',-0.141
'0:32.163',-0.146
'0:32.164',-0.177
'0:32.165',-0.184
'0:32.166',-0.185
'0:32.167',-0.172
'0:32.168',-0.146
'0:32.169',-0.141
'0:32.170',-0.123
'0:32.171',-0.106
'0:32.172',-0.104
'0:32.173',-0.091
'0:32.174',-0.087
'0:32.175',-0.078
'0:32.176',-0.070
'0:32.177',-0.070
'0:32.178',-0.071
'0:32.179',-0.053
'0:32.180',-0.059
'0:32.181',-0.086
'0:32.182',-0.078
'0:32.183',-0.085
'0:32.184',-0.088
'0:32.185',-0.092
'0:32.186',-0.098
'0:32.187',-0.082
'0:32.188',-0.073
'0:32.189',-0.066
'0:32.190',-0.050
'0:32.191',-0.048
'0:32.192',-0.052
'0:32.193',-0.026
'0:32.194',-0.004
'0:32.195',0.014
'0:32.196',0.035
'0:32.197',0.031
'0:32.198',0.046
'0:32.199',0.071
'0:32.200',0.090
'0:32.201',0.093
'0:32.202',0.090
'0:32.203',0.104
'0:32.204',0.118
'0:32.205',0.122
'0:32.206',0.115
'0:32.207',0.122
'0:32.208',0.135
'0:32.209',0.146
'0:32.210',0.151
'0:32.211',0.161
'0:32.212',0.165
'0:32.213',0.144
'0:32.214',0.150
'0:32.215',0.185
'0:32.216',0.176
'0:32.217',0.143
'0:32.218',0.150
'0:32.219',0.158
'0:32.220',0.160
'0:32.221',0.174
'0:32.222',0.171
'0:32.223',0.150
'0:32.224',0.148
'0:32.225',0.152
'0:32.226',0.155
'0:32.227',0.172
'0:32.228',0.175
'0:32.229',0.169
'0:32.230',0.171
'0:32.231',0.171
'0:32.232',0.170
'0:32.233',0.170
'0:32.234',0.172
'0:32.235',0.184
'0:32.236',0.187
'0:32.237',0.191
'0:32.238',0.219
'0:32.239',0.197
'0:32.240',0.143
'0:32.241',0.147
'0:32.242',0.160
'0:32.243',0.164
'0:32.244',0.165
'0:32.245',0.157
'0:32.246',0.159
'0:32.247',0.168
'0:32.248',0.183
'0:32.249',0.175
'0:32.250',0.173
'0:32.251',0.191
'0:32.252',0.188
'0:32.253',0.190
'0:32.254',0.197
'0:32.255',0.196
'0:32.256',0.199
'0:32.257',0.204
'0:32.258',0.198
'0:32.259',0.178
'0:32.260',0.181
'0:32.261',0.188
'0:32.262',0.181
'0:32.263',0.177
'0:32.264',0.170
'0:32.265',0.170
'0:32.266',0.176
'0:32.267',0.178
'0:32.268',0.179
'0:32.269',0.181
'0:32.270',0.179
'0:32.271',0.178
'0:32.272',0.178
'0:32.273',0.174
'0:32.274',0.173
'0:32.275',0.180
'0:32.276',0.182
'0:32.277',0.182
'0:32.278',0.182
'0:32.279',0.185
'0:32.280',0.189
'0:32.281',0.175
'0:32.282',0.167
'0:32.283',0.164
'0:32.284',0.164
'0:32.285',0.164
'0:32.286',0.167
'0:32.287',0.199
'0:32.288',0.182
'0:32.289',0.136
'0:32.290',0.152
'0:32.291',0.182
'0:32.292',0.195
'0:32.293',0.182
'0:32.294',0.153
'0:32.295',0.149
'0:32.296',0.154
'0:32.297',0.161
'0:32.298',0.149
'0:32.299',0.153
'0:32.300',0.158
'0:32.301',0.147
'0:32.302',0.170
'0:32.303',0.157
'0:32.304',0.131
'0:32.305',0.122
'0:32.306',0.121
'0:32.307',0.134
'0:32.308',0.132
'0:32.309',0.130
'0:32.310',0.135
'0:32.311',0.139
'0:32.312',0.142
'0:32.313',0.144
'0:32.314',0.132
'0:32.315',0.121
'0:32.316',0.120
'0:32.317',0.117
'0:32.318',0.116
'0:32.319',0.115
'0:32.320',0.114
'0:32.321',0.108
'0:32.322',0.102
'0:32.323',0.100
'0:32.324',0.097
'0:32.325',0.091
'0:32.326',0.088
'0:32.327',0.086
'0:32.328',0.088
'0:32.329',0.084
'0:32.330',0.094
'0:32.331',0.091
'0:32.332',0.073
'0:32.333',0.084
'0:32.334',0.097
'0:32.335',0.090
'0:32.336',0.051
'0:32.337',0.032
'0:32.338',0.042
'0:32.339',0.040
'0:32.340',0.026
'0:32.341',0.024
'0:32.342',0.029
'0:32.343',0.031
'0:32.344',0.016
'0:32.345',0.011
'0:32.346',0.025
'0:32.347',0.018
'0:32.348',0.048
'0:32.349',0.040
'0:32.350',-0.018
'0:32.351',-0.007
'0:32.352',0.004
'0:32.353',0.006
'0:32.354',0.014
'0:32.355',-0.013
'0:32.356',-0.009
'0:32.357',0.031
'0:32.358',0.023
'0:32.359',0.002
'0:32.360',-0.013
'0:32.361',-0.021
'0:32.362',-0.021
'0:32.363',-0.028
'0:32.364',-0.032
'0:32.365',-0.027
'0:32.366',-0.021
'0:32.367',-0.025
'0:32.368',-0.033
'0:32.369',-0.038
'0:32.370',-0.044
'0:32.371',-0.032
'0:32.372',-0.018
'0:32.373',-0.029
'0:32.374',-0.010
'0:32.375',-0.010
'0:32.376',-0.036
'0:32.377',-0.048
'0:32.378',-0.053
'0:32.379',-0.044
'0:32.380',-0.035
'0:32.381',-0.037
'0:32.382',-0.042
'0:32.383',-0.040
'0:32.384',-0.039
'0:32.385',-0.042
'0:32.386',-0.041
'0:32.387',-0.036
'0:32.388',-0.038
'0:32.389',-0.041
'0:32.390',-0.041
'0:32.391',-0.040
'0:32.392',-0.040
'0:32.393',-0.038
'0:32.394',-0.035
'0:32.395',-0.032
'0:32.396',-0.037
'0:32.397',-0.044
'0:32.398',-0.043
'0:32.399',-0.041
'0:32.400',-0.022
'0:32.401',-0.028
'0:32.402',-0.034
'0:32.403',-0.011
'0:32.404',-0.029
'0:32.405',-0.047
'0:32.406',-0.021
'0:32.407',-0.024
'0:32.408',-0.058
'0:32.409',-0.046
'0:32.410',-0.014
'0:32.411',-0.015
'0:32.412',-0.018
'0:32.413',-0.035
'0:32.414',-0.024
'0:32.415',0.004
'0:32.416',-0.011
'0:32.417',-0.013
'0:32.418',-0.007
'0:32.419',-0.004
'0:32.420',-0.002
'0:32.421',-0.004
'0:32.422',-0.004
'0:32.423',0.001
'0:32.424',0.009
'0:32.425',0.003
'0:32.426',-0.003
'0:32.427',0.005
'0:32.428',0.006
'0:32.429',0.028
'0:32.430',0.037
'0:32.431',0.015
'0:32.432',0.014
'0:32.433',0.024
'0:32.434',0.036
'0:32.435',0.038
'0:32.436',0.038
'0:32.437',0.034
'0:32.438',0.023
'0:32.439',0.035
'0:32.440',0.038
'0:32.441',0.010
'0:32.442',0.019
'0:32.443',0.072
'0:32.444',0.070
'0:32.445',0.029
'0:32.446',0.006
'0:32.447',0.009
'0:32.448',0.011
'0:32.449',-0.002
'0:32.450',0.024
'0:32.451',0.050
'0:32.452',0.045
'0:32.453',0.043
'0:32.454',0.044
'0:32.455',0.046
'0:32.456',0.040
'0:32.457',0.038
'0:32.458',0.042
'0:32.459',0.043
'0:32.460',0.050
'0:32.461',0.050
'0:32.462',0.051
'0:32.463',0.052
'0:32.464',0.056
'0:32.465',0.059
'0:32.466',0.061
'0:32.467',0.067
'0:32.468',0.066
'0:32.469',0.068
'0:32.470',0.075
'0:32.471',0.077
'0:32.472',0.078
'0:32.473',0.083
'0:32.474',0.085
'0:32.475',0.086
'0:32.476',0.084
'0:32.477',0.080
'0:32.478',0.079
'0:32.479',0.079
'0:32.480',0.081
'0:32.481',0.082
'0:32.482',0.082
'0:32.483',0.081
'0:32.484',0.084
'0:32.485',0.081
'0:32.486',0.079
'0:32.487',0.079
'0:32.488',0.085
'0:32.489',0.084
'0:32.490',0.088
'0:32.491',0.097
'0:32.492',0.117
'0:32.493',0.142
'0:32.494',0.091
'0:32.495',0.080
'0:32.496',0.092
'0:32.497',0.073
'0:32.498',0.082
'0:32.499',0.098
'0:32.500',0.105
'0:32.501',0.095
'0:32.502',0.077
'0:32.503',0.056
'0:32.504',0.121
'0:32.505',0.150
'0:32.506',0.085
'0:32.507',0.068
'0:32.508',0.076
'0:32.509',0.086
'0:32.510',0.090
'0:32.511',0.096
'0:32.512',0.098
'0:32.513',0.105
'0:32.514',0.110
'0:32.515',0.112
'0:32.516',0.117
'0:32.517',0.111
'0:32.518',0.112
'0:32.519',0.111
'0:32.520',0.112
'0:32.521',0.116
'0:32.522',0.112
'0:32.523',0.110
'0:32.524',0.107
'0:32.525',0.105
'0:32.526',0.110
'0:32.527',0.115
'0:32.528',0.118
'0:32.529',0.124
'0:32.530',0.122
'0:32.531',0.122
'0:32.532',0.128
'0:32.533',0.129
'0:32.534',0.129
'0:32.535',0.132
'0:32.536',0.133
'0:32.537',0.128
'0:32.538',0.130
'0:32.539',0.129
'0:32.540',0.126
'0:32.541',0.128
'0:32.542',0.125
'0:32.543',0.119
'0:32.544',0.119
'0:32.545',0.118
'0:32.546',0.127
'0:32.547',0.135
'0:32.548',0.136
'0:32.549',0.138
'0:32.550',0.138
'0:32.551',0.126
'0:32.552',0.118
'0:32.553',0.162
'0:32.554',0.196
'0:32.555',0.191
'0:32.556',0.182
'0:32.557',0.183
'0:32.558',0.144
'0:32.559',0.105
'0:32.560',0.129
'0:32.561',0.131
'0:32.562',0.126
'0:32.563',0.125
'0:32.564',0.148
'0:32.565',0.157
'0:32.566',0.121
'0:32.567',0.117
'0:32.568',0.127
'0:32.569',0.139
'0:32.570',0.145
'0:32.571',0.144
'0:32.572',0.142
'0:32.573',0.144
'0:32.574',0.150
'0:32.575',0.153
'0:32.576',0.154
'0:32.577',0.154
'0:32.578',0.150
'0:32.579',0.147
'0:32.580',0.151
'0:32.581',0.153
'0:32.582',0.154
'0:32.583',0.153
'0:32.584',0.153
'0:32.585',0.149
'0:32.586',0.151
'0:32.587',0.157
'0:32.588',0.157
'0:32.589',0.155
'0:32.590',0.153
'0:32.591',0.155
'0:32.592',0.155
'0:32.593',0.157
'0:32.594',0.162
'0:32.595',0.166
'0:32.596',0.173
'0:32.597',0.174
'0:32.598',0.152
'0:32.599',0.153
'0:32.600',0.168
'0:32.601',0.160
'0:32.602',0.167
'0:32.603',0.168
'0:32.604',0.154
'0:32.605',0.143
'0:32.606',0.146
'0:32.607',0.153
'0:32.608',0.153
'0:32.609',0.168
'0:32.610',0.160
'0:32.611',0.163
'0:32.612',0.171
'0:32.613',0.151
'0:32.614',0.167
'0:32.615',0.172
'0:32.616',0.167
'0:32.617',0.190
'0:32.618',0.169
'0:32.619',0.141
'0:32.620',0.155
'0:32.621',0.159
'0:32.622',0.160
'0:32.623',0.163
'0:32.624',0.164
'0:32.625',0.165
'0:32.626',0.166
'0:32.627',0.172
'0:32.628',0.173
'0:32.629',0.171
'0:32.630',0.168
'0:32.631',0.170
'0:32.632',0.177
'0:32.633',0.180
'0:32.634',0.178
'0:32.635',0.176
'0:32.636',0.180
'0:32.637',0.180
'0:32.638',0.179
'0:32.639',0.180
'0:32.640',0.178
'0:32.641',0.176
'0:32.642',0.180
'0:32.643',0.175
'0:32.644',0.176
'0:32.645',0.178
'0:32.646',0.173
'0:32.647',0.175
'0:32.648',0.179
'0:32.649',0.181
'0:32.650',0.179
'0:32.651',0.181
'0:32.652',0.178
'0:32.653',0.198
'0:32.654',0.204
'0:32.655',0.183
'0:32.656',0.203
'0:32.657',0.210
'0:32.658',0.182
'0:32.659',0.196
'0:32.660',0.192
'0:32.661',0.167
'0:32.662',0.165
'0:32.663',0.148
'0:32.664',0.154
'0:32.665',0.170
'0:32.666',0.174
'0:32.667',0.177
'0:32.668',0.181
'0:32.669',0.192
'0:32.670',0.183
'0:32.671',0.179
'0:32.672',0.190
'0:32.673',0.197
'0:32.674',0.200
'0:32.675',0.204
'0:32.676',0.209
'0:32.677',0.213
'0:32.678',0.211
'0:32.679',0.203
'0:32.680',0.211
'0:32.681',0.213
'0:32.682',0.214
'0:32.683',0.224
'0:32.684',0.226
'0:32.685',0.229
'0:32.686',0.235
'0:32.687',0.243
'0:32.688',0.246
'0:32.689',0.248
'0:32.690',0.251
'0:32.691',0.255
'0:32.692',0.258
'0:32.693',0.262
'0:32.694',0.266
'0:32.695',0.269
'0:32.696',0.274
'0:32.697',0.271
'0:32.698',0.274
'0:32.699',0.272
'0:32.700',0.269
'0:32.701',0.274
'0:32.702',0.278
'0:32.703',0.281
'0:32.704',0.287
'0:32.705',0.289
'0:32.706',0.293
'0:32.707',0.301
'0:32.708',0.307
'0:32.709',0.313
'0:32.710',0.314
'0:32.711',0.319
'0:32.712',0.325
'0:32.713',0.318
'0:32.714',0.305
'0:32.715',0.309
'0:32.716',0.309
'0:32.717',0.303
'0:32.718',0.302
'0:32.719',0.297
'0:32.720',0.299
'0:32.721',0.315
'0:32.722',0.315
'0:32.723',0.305
'0:32.724',0.309
'0:32.725',0.310
'0:32.726',0.306
'0:32.727',0.328
'0:32.728',0.338
'0:32.729',0.311
'0:32.730',0.309
'0:32.731',0.313
'0:32.732',0.316
'0:32.733',0.324
'0:32.734',0.327
'0:32.735',0.341
'0:32.736',0.338
'0:32.737',0.329
'0:32.738',0.331
'0:32.739',0.331
'0:32.740',0.323
'0:32.741',0.314
'0:32.742',0.323
'0:32.743',0.330
'0:32.744',0.314
'0:32.745',0.312
'0:32.746',0.344
'0:32.747',0.330
'0:32.748',0.286
'0:32.749',0.275
'0:32.750',0.306
'0:32.751',0.334
'0:32.752',0.324
'0:32.753',0.308
'0:32.754',0.299
'0:32.755',0.299
'0:32.756',0.303
'0:32.757',0.291
'0:32.758',0.281
'0:32.759',0.289
'0:32.760',0.257
'0:32.761',0.252
'0:32.762',0.264
'0:32.763',0.248
'0:32.764',0.248
'0:32.765',0.234
'0:32.766',0.230
'0:32.767',0.230
'0:32.768',0.228
'0:32.769',0.228
'0:32.770',0.223
'0:32.771',0.225
'0:32.772',0.227
'0:32.773',0.230
'0:32.774',0.228
'0:32.775',0.227
'0:32.776',0.224
'0:32.777',0.216
'0:32.778',0.211
'0:32.779',0.207
'0:32.780',0.206
'0:32.781',0.205
'0:32.782',0.203
'0:32.783',0.213
'0:32.784',0.212
'0:32.785',0.175
'0:32.786',0.157
'0:32.787',0.172
'0:32.788',0.195
'0:32.789',0.204
'0:32.790',0.181
'0:32.791',0.195
'0:32.792',0.233
'0:32.793',0.214
'0:32.794',0.185
'0:32.795',0.185
'0:32.796',0.194
'0:32.797',0.196
'0:32.798',0.190
'0:32.799',0.191
'0:32.800',0.190
'0:32.801',0.192
'0:32.802',0.193
'0:32.803',0.195
'0:32.804',0.203
'0:32.805',0.191
'0:32.806',0.193
'0:32.807',0.202
'0:32.808',0.207
'0:32.809',0.210
'0:32.810',0.197
'0:32.811',0.191
'0:32.812',0.194
'0:32.813',0.200
'0:32.814',0.197
'0:32.815',0.222
'0:32.816',0.232
'0:32.817',0.211
'0:32.818',0.201
'0:32.819',0.181
'0:32.820',0.186
'0:32.821',0.185
'0:32.822',0.182
'0:32.823',0.187
'0:32.824',0.191
'0:32.825',0.196
'0:32.826',0.195
'0:32.827',0.195
'0:32.828',0.188
'0:32.829',0.189
'0:32.830',0.200
'0:32.831',0.197
'0:32.832',0.197
'0:32.833',0.193
'0:32.834',0.188
'0:32.835',0.191
'0:32.836',0.172
'0:32.837',0.140
'0:32.838',0.111
'0:32.839',0.088
'0:32.840',0.074
'0:32.841',0.051
'0:32.842',0.024
'0:32.843',0.017
'0:32.844',0.009
'0:32.845',-0.007
'0:32.846',-0.048
'0:32.847',-0.079
'0:32.848',-0.044
'0:32.849',-0.041
'0:32.850',-0.057
'0:32.851',-0.065
'0:32.852',-0.085
'0:32.853',-0.087
'0:32.854',-0.082
'0:32.855',-0.076
'0:32.856',-0.075
'0:32.857',-0.086
'0:32.858',-0.092
'0:32.859',-0.088
'0:32.860',-0.082
'0:32.861',-0.052
'0:32.862',-0.049
'0:32.863',-0.066
'0:32.864',-0.042
'0:32.865',-0.018
'0:32.866',-0.005
'0:32.867',-0.009
'0:32.868',0.012
'0:32.869',0.035
'0:32.870',0.040
'0:32.871',0.074
'0:32.872',0.101
'0:32.873',0.120
'0:32.874',0.125
'0:32.875',0.134
'0:32.876',0.141
'0:32.877',0.112
'0:32.878',0.087
'0:32.879',0.068
'0:32.880',0.044
'0:32.881',0.022
'0:32.882',-0.002
'0:32.883',-0.054
'0:32.884',-0.098
'0:32.885',-0.092
'0:32.886',-0.106
'0:32.887',-0.146
'0:32.888',-0.180
'0:32.889',-0.203
'0:32.890',-0.233
'0:32.891',-0.266
'0:32.892',-0.282
'0:32.893',-0.288
'0:32.894',-0.285
'0:32.895',-0.294
'0:32.896',-0.302
'0:32.897',-0.303
'0:32.898',-0.280
'0:32.899',-0.253
'0:32.900',-0.249
'0:32.901',-0.246
'0:32.902',-0.250
'0:32.903',-0.228
'0:32.904',-0.199
'0:32.905',-0.174
'0:32.906',-0.149
'0:32.907',-0.132
'0:32.908',-0.117
'0:32.909',-0.116
'0:32.910',-0.108
'0:32.911',-0.107
'0:32.912',-0.098
'0:32.913',-0.100
'0:32.914',-0.113
'0:32.915',-0.107
'0:32.916',-0.112
'0:32.917',-0.091
'0:32.918',-0.079
'0:32.919',-0.079
'0:32.920',-0.052
'0:32.921',-0.040
'0:32.922',-0.030
'0:32.923',-0.034
'0:32.924',-0.018
'0:32.925',-0.011
'0:32.926',-0.025
'0:32.927',-0.013
'0:32.928',-0.007
'0:32.929',-0.005
'0:32.930',-0.014
'0:32.931',-0.029
'0:32.932',-0.019
'0:32.933',-0.026
'0:32.934',-0.024
'0:32.935',0.003
'0:32.936',-0.019
'0:32.937',-0.026
'0:32.938',-0.018
'0:32.939',-0.019
'0:32.940',-0.004
'0:32.941',0.004
'0:32.942',0.018
'0:32.943',0.030
'0:32.944',0.040
'0:32.945',0.048
'0:32.946',0.061
'0:32.947',0.084
'0:32.948',0.104
'0:32.949',0.124
'0:32.950',0.136
'0:32.951',0.144
'0:32.952',0.151
'0:32.953',0.159
'0:32.954',0.170
'0:32.955',0.181
'0:32.956',0.187
'0:32.957',0.190
'0:32.958',0.193
'0:32.959',0.196
'0:32.960',0.202
'0:32.961',0.207
'0:32.962',0.207
'0:32.963',0.206
'0:32.964',0.206
'0:32.965',0.192
'0:32.966',0.193
'0:32.967',0.199
'0:32.968',0.193
'0:32.969',0.199
'0:32.970',0.210
'0:32.971',0.223
'0:32.972',0.273
'0:32.973',0.291
'0:32.974',0.221
'0:32.975',0.167
